meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,spent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,labels
-613.4224243,81.54616547,-12.1695013,21.28915596,4.76792717,-4.356417179,-10.67007732,-9.363204956,-20.05408478,2.09551239,-3.084231615,-5.748793125,3.777657747,-7.678315639,-0.609452307,1.78122592,-12.88000774,0.041343518,0.06247101,-4.228816509,male_happy
-620.0361938,91.15053558,0.270265043,19.16463661,7.297315121,4.211308002,-2.826127052,-6.541570663,-12.98197269,-6.169403553,1.875734448,-2.028236866,1.19929719,-6.11219883,1.325067282,0.381954223,-9.526415825,-3.449053764,-0.716962814,-2.183320522,male_calm
-415.4690799,30.12164194,12.67536019,8.724181296,3.998244764,2.798741633,-1.05973182,-5.838430667,-7.231677116,-6.115893721,-0.230726175,0.161290338,-0.828778866,-1.721085922,-0.320365824,-1.166645413,-4.181821504,-3.040188474,-0.263392927,-2.730851014,male_calm
-677.4980469,88.4197998,-1.409243941,19.44267654,3.288266897,3.855902433,-6.04872036,-9.017858505,-15.17364216,-3.835587502,2.642030716,-1.086506724,-0.922505796,-6.679273605,3.166896343,-3.174071074,-8.999477386,-0.972048819,-0.633609772,-5.683086395,male_calm
-634.9598389,72.81147766,-3.487027884,20.69726944,10.18831921,-0.667840719,-3.293633938,-7.447816849,-16.70384979,-2.161060095,-0.081074603,-3.714514494,0.273591846,-4.517450333,-1.117245197,0.534380674,-6.885534286,-1.295199871,-3.289554834,0.756877661,male_neutral
-540.4601278,49.94054583,2.096777872,15.24760629,7.511899075,-2.142193756,-3.632076502,-8.756477937,-13.57661637,-4.380432007,-0.334516053,-3.178239064,-2.039788214,-4.148219041,-1.807818919,0.043488657,-5.852136741,-3.076263426,-1.102103912,-2.124061182,male_neutral
-705.9786377,72.71763611,-5.553924561,25.40374565,7.102827549,-1.015213132,-5.18901825,-11.13130856,-16.84998894,1.719968081,0.15380758,-2.46731329,-0.270443261,-5.20366621,-1.512773037,-2.662466049,-5.560421467,-0.48210007,-2.489316463,-1.393560171,male_neutral
-412.1571655,73.93792725,-17.61591721,11.96762085,-1.916195989,-4.494716644,-17.77080345,-13.72063065,-29.2939949,-7.71736145,-1.284227252,-14.23453236,-0.454398751,-5.866762638,-11.95721054,3.001727581,-15.70753098,-5.702248573,-4.328831673,-7.065079212,male_happy
-374.8552837,58.62124999,-8.694386808,8.386648331,-1.431019103,-5.596872555,-14.97980871,-12.67958717,-24.93069549,-8.436357209,-1.845297682,-11.75660232,-1.339883444,-5.424306828,-9.849417471,0.373251355,-13.0061279,-6.727360925,-3.598163521,-7.347192563,male_happy
-470.6237183,72.84083557,-22.21433258,12.26841354,-4.773839474,-6.247956276,-21.82682991,-17.2055397,-31.10925293,-1.307238936,-4.768621445,-13.61083698,1.260280252,-7.81347847,-6.059191227,1.773054361,-19.10259628,-1.933453321,-6.506846905,-8.593104362,male_happy
-183.0942993,26.52832985,-34.53367233,-0.609991789,-15.40710258,-10.7662487,-26.84029579,-16.56881905,-23.67759895,-14.15545082,-5.629528522,-11.57049179,-10.61131001,-6.195794106,-5.602041721,-0.45733276,-8.612764359,6.688168049,9.328407288,5.182396889,male_angry
-81.17980765,17.91570501,-14.60923271,-3.115268574,-5.121290774,-7.252016161,-12.80968751,-9.421050133,-12.05547192,-7.182244547,-0.365098167,-5.478716029,-4.772875579,-2.849240747,-2.345420086,-0.933784944,-3.185784363,6.250761714,9.417311948,6.289380822,male_angry
-238.5927429,25.59046555,-39.43249512,-2.730842352,-18.34121132,-12.63271523,-31.26860619,-16.43952942,-25.51444435,-8.774059296,-6.548474789,-11.49698925,-9.013514519,-5.641139507,-6.271052361,-0.903035104,-6.822340012,14.22463894,7.508083344,4.258619308,male_angry
-593.7817383,99.48904419,-0.982968509,18.62800598,8.322471619,0.731421411,-8.227501869,-8.446773529,-12.75253487,-7.811856747,2.52528739,-1.860017896,-2.024694443,-6.859846115,-1.037437797,-0.649891138,-7.400673389,-3.188422918,-1.98449564,-0.378125012,male_calm
-447.5834716,35.6335288,16.59444562,10.84368388,5.731396315,2.545022823,-4.161728392,-6.467623322,-6.657376601,-4.913574748,0.582152565,0.148388611,-1.676103001,-2.2766948,-1.54389816,-1.405333596,-3.806848216,-2.949627606,0.533032623,-1.745189105,male_calm
-654.6292114,94.80683899,-3.768153667,20.42314339,4.586243153,-0.603415489,-12.15840244,-9.393054008,-14.77874184,-6.091789246,2.12348175,-2.688160419,-4.582696438,-6.548159122,-1.578414083,-3.907939434,-8.259458542,-2.07531929,-0.096071653,-5.27867651,male_calm
-667.3297119,85.08865356,-5.324712753,20.1661377,8.741764069,-2.017063379,-2.930334091,-10.16020679,-15.8517952,-4.88597393,-1.792861104,-1.454080939,-2.215103626,-4.274520397,-4.225744724,0.060853202,-6.760442734,-8.298127174,-1.350878358,-0.275355607,male_sad
-499.726398,41.23142579,10.09992791,11.84658711,5.85852098,-0.203928862,-3.243667297,-9.400502006,-11.06626487,-5.895436982,-1.477072518,-1.53918561,-2.518541871,-2.906148355,-2.656907032,-0.323963338,-6.195030253,-6.858918494,-0.308343325,-1.559748757,male_sad
-744.8423462,84.24063873,-8.544457436,22.43608093,4.055066586,-4.442260742,-6.484582424,-14.21014881,-18.03658867,-2.07111454,-1.65095067,-2.215657473,-4.428600311,-4.068711758,-4.678392887,0.106474929,-8.747056007,-4.759703636,2.707739115,-1.915234327,male_sad
-591.2985229,92.9358902,-4.376368999,22.13627052,9.728474617,-3.86822772,-4.231765747,-12.51756573,-17.41763115,-6.273467064,-7.159020424,-2.124696016,-2.08535862,-9.489192009,-3.802913189,-1.6082412,-9.05527401,-6.693238258,-5.338201523,-0.922800958,male_sad
-410.0856424,27.31799029,12.25042676,10.34414072,5.602845484,0.906144144,-2.676643653,-7.280675311,-7.984457484,-5.895718003,-2.748707491,-1.159665432,-0.947249272,-3.52487385,-3.080350565,-0.384054789,-3.467065033,-4.632402234,-2.791913235,-3.394467687,male_sad
-653.3969727,90.54605103,-6.300085545,24.05448341,4.310272694,-5.329417229,-7.762033463,-15.91845322,-17.44794083,-4.693838596,-8.221611023,0.417553723,-4.182828903,-8.936805725,-2.731790781,-3.159260035,-11.92496109,-7.279476643,-4.340139389,-3.54967308,male_sad
-513.8529663,63.65745163,-6.663689137,11.35258961,0.245257959,-5.272589207,-9.971830368,-12.68123817,-21.16994476,-3.062794924,-4.366967678,-7.449632645,-1.879872799,-7.231330395,-8.194483757,0.619363427,-13.62158775,-4.060625553,-2.331843853,-4.308732986,male_surprise
-326.5982559,27.68216571,6.738601851,7.193100041,0.351346036,-3.061577712,-4.231902834,-9.080117504,-10.90493186,-5.136171957,-2.742313211,-3.069279369,-1.350762467,-2.693843314,-2.074481512,-0.285491063,-5.687632463,-3.762413787,0.273907263,-3.330781898,male_surprise
-568.1029663,59.70180893,-8.636291504,10.25187874,-3.14100647,-7.217917919,-14.05479431,-16.67815208,-20.43039322,-0.100194633,-5.426822186,-5.48123455,-3.243138075,-9.400225639,-5.367558479,-1.292563796,-13.82854462,-0.10460934,-2.873049974,-6.491715431,male_surprise
-613.480957,64.7592926,-2.889965773,11.21342659,-1.058535814,-4.588915348,-6.110260963,-8.876665115,-12.81023121,-6.593100071,-1.725155115,-8.091192245,-1.750883698,-6.383069992,-5.75810194,1.519248128,-11.48825836,-4.984998226,-2.495269299,-2.822060585,male_surprise
-430.8444671,35.45871615,6.444843302,7.959611283,-0.802575653,-3.975112354,-4.534069086,-8.845564056,-9.950505917,-6.516528799,-3.29299722,-4.230008301,-2.595936457,-4.07027493,-2.507495315,-0.023923864,-7.017322921,-4.954896073,-0.446396981,-3.397636526,male_surprise
-655.4162598,63.71212387,-5.830514431,10.02805233,-4.608062744,-6.083768845,-9.320262909,-11.83098602,-13.74571609,-4.942150116,-2.289467812,-7.468522072,-1.438090324,-8.882202148,-4.182934761,-2.041430235,-12.02813244,-2.317973375,-2.092548847,-5.555205345,male_surprise
-408.576355,56.24515915,-2.495646238,5.633537769,-7.913470745,-4.645635605,-20.58017349,-23.40028954,-12.56889248,-10.39124298,-14.15128422,-7.991931438,-12.80023861,-9.169332504,-7.528706074,0.403188318,-13.22889233,-3.652942419,-5.852893829,-5.419453144,male_disgust
-280.7387429,26.06107609,9.180989786,2.69897355,-0.604897998,-2.311845694,-11.49856619,-12.54361936,-7.840471032,-6.406335124,-7.442901702,-3.646361443,-5.434321781,-4.68136487,-1.851899664,-1.495455782,-4.640595204,-2.309603366,-2.515172138,-3.514395043,male_disgust
-466.1664734,52.34840012,-2.773888826,3.1324265,-9.880373001,-5.214982986,-24.52622604,-23.74398804,-12.34572601,-10.84097004,-13.97027683,-8.793953896,-14.08310318,-7.841433525,-4.06362009,-2.148399591,-14.70258522,-1.852919936,-7.308430672,-6.727960587,male_disgust
-320.8266907,58.27576447,-23.63309479,-2.065436363,-0.83758682,-3.497478008,-16.11154366,-17.42946625,-24.67640877,-13.05134869,-7.949172974,-10.87133026,-10.26927853,-9.175486565,-9.703505516,3.230212212,-14.67134953,-11.30978394,-5.288957596,-5.647956371,male_fear
-189.9066462,21.33286367,-1.520764395,0.263218802,1.116290583,-1.535885444,-5.025675492,-8.320009405,-9.957783521,-7.052615612,-3.486334509,-3.715431574,-3.728879698,-4.581572512,-3.266020162,-1.854289147,-6.388896375,-6.644958332,-3.252391402,-3.774686425,male_fear
-380.4544067,58.47037506,-28.95067978,-1.708595753,-2.990144491,-4.796452999,-18.55642891,-19.06506157,-26.40007591,-9.6158638,-6.823034286,-9.919737816,-8.248452187,-7.180567265,-5.078916073,1.708518505,-19.6807251,-7.503100395,-4.283927441,-8.994552612,male_fear
-397.5641785,41.82233429,-12.22520828,12.89143181,1.019494891,5.356127262,-7.206075191,-8.020092964,-14.28452682,-4.065259457,-0.568842947,-1.411163568,-1.779839993,-2.440826416,-2.202455521,7.46139431,-1.67888546,-5.489004612,-1.86083293,-2.019914627,male_fear
-373.2551923,32.72575418,-8.624454557,9.515784555,2.282057035,2.799412462,-6.647177952,-8.370315969,-11.46166756,-4.402769212,-0.849847612,-1.366289979,-1.947006819,-3.139430006,-2.443353182,5.492106624,-1.662905366,-5.487236336,-2.142078352,-2.498877508,male_fear
-451.4382629,38.48578644,-12.55330181,14.26140785,-1.147901773,3.618171453,-11.41818237,-10.49031734,-15.56069374,-1.40542376,-1.059620738,0.56028533,-1.96369493,-2.18006444,-0.65142858,8.015603065,-6.37006855,-5.830638885,-2.402536869,-5.602072716,male_fear
-567.6419067,83.72801971,-2.97446394,15.99608994,-1.769762278,5.45281601,-9.648029327,-15.52219391,-12.58200073,-2.059626818,-0.847628653,-5.861332417,-1.687355757,-9.414777756,-2.834382772,0.412807703,-9.906140327,-3.501182079,-2.804617643,-2.51364851,male_disgust
-416.7956917,32.75661448,12.81014761,6.465062412,0.318546722,3.277466248,-5.748782938,-9.112214079,-7.665881777,-3.986330878,-1.615974242,-2.691855027,-2.871214264,-4.892562684,-2.345927247,-0.711143197,-4.639108574,-3.326708418,-0.326910138,-2.945044893,male_disgust
-625.2380981,82.7285614,-1.964660168,13.58743858,-6.647733688,4.80046463,-15.33511448,-15.26285458,-13.11880207,0.897269368,-1.021251798,-4.620787621,-2.401347637,-10.43349266,-0.987237632,-1.941708684,-10.1446104,-1.701661229,-3.689782143,-6.852353573,male_disgust
-577.2770996,86.86762238,3.293870687,21.4891243,1.30089891,5.298760414,-8.158507347,-16.18614769,-11.5871563,-3.47198391,-5.07656002,-4.989349365,-2.211448908,-6.832793236,-2.544253349,0.416171819,-10.56267929,-2.362398863,-3.682059288,-3.624444008,male_disgust
-412.1357143,32.99152546,15.82349733,9.710181681,1.227030468,2.188085496,-5.957341558,-8.71480262,-7.391376785,-5.398556887,-2.651084343,-2.224785857,-2.097556915,-2.628119079,-2.11165217,-0.184331222,-5.091265012,-3.560975388,-0.559822638,-3.835174151,male_disgust
-633.465271,84.41964722,3.763975382,20.15487099,-3.775025606,4.362498283,-15.55876732,-17.96227264,-12.25054455,-3.569386244,-6.861242294,-5.677233219,-4.905272484,-8.131181717,-0.654047728,-3.299849987,-12.14577198,-1.622548461,-5.058815002,-6.627603054,male_disgust
-634.7201538,69.42386627,-4.956264019,14.0601244,8.436798096,-2.29975462,-8.747632027,-7.413650036,-13.40829849,-1.63176477,-1.857305288,-7.268321991,-0.970064819,-5.562675953,-7.097118855,2.442276478,-8.132259369,-2.694042683,-0.584133089,-0.947213888,male_surprise
-414.602552,28.95415672,6.583592096,8.536717806,4.922771076,-1.866208774,-5.129170655,-7.695256338,-7.762661526,-3.404297076,-3.550374364,-3.904783323,-1.765341521,-3.895428513,-3.636811806,0.056525622,-3.446470192,-2.737111556,0.456878296,-2.048106835,male_surprise
-705.2484741,67.97000122,-7.018710136,14.59473896,4.856899261,-4.572043896,-11.21658421,-9.319806099,-13.3294096,0.275340557,-4.689823151,-6.894412041,-1.733591557,-8.075465202,-4.911203384,1.386576772,-8.936148643,-0.184655651,-1.17309618,-4.701115131,male_surprise
-604.274292,72.69512177,-1.173438191,11.71929741,5.687960148,-3.017625093,-8.673657417,-8.557739258,-13.71851254,-7.651580811,-0.831025183,-6.772744656,-1.570060849,-6.246801853,-6.64035368,0.527717113,-11.7505331,-4.801087379,-4.041068077,-3.737460852,male_surprise
-383.2033478,25.20506873,8.99215719,7.794627446,4.135280119,-1.753085894,-3.90284734,-5.967338362,-7.276868431,-5.486759899,-2.086981055,-1.740257375,-2.743119795,-2.822218583,-1.863796585,-2.038041174,-4.644426496,-3.921173291,-1.810535403,-2.871772425,male_surprise
-661.5849609,71.63056946,-4.572025776,11.68882275,2.750660896,-4.422268391,-10.84938335,-10.06988525,-16.07292938,-5.155721188,-1.505267739,-6.244328499,-2.437276602,-7.538915634,-4.364217281,-1.587055802,-13.64966679,-3.911705256,-5.131146908,-5.952341557,male_surprise
-416.1581726,47.97106934,-4.71362114,-2.855829477,-13.08721542,-3.473317385,-18.31129646,-18.47288704,-19.85404015,-12.33649063,-7.79954195,-4.753993988,-10.97775269,-7.398999214,-7.906880856,-8.068271637,-10.36299229,-3.847085714,-11.17830658,-5.82996273,male_disgust
-297.7680087,21.95467717,3.981706917,-0.299603929,-5.912144656,-3.493080356,-7.689625669,-8.025077801,-9.460739759,-6.115710159,-3.489876129,-2.107765636,-4.549677456,-4.198210794,-4.168848406,-5.299498849,-4.987726116,-3.521933503,-5.213825968,-4.211332034,male_disgust
-469.5861206,42.13085175,-8.963282585,-5.28447485,-13.78220272,-4.822090626,-22.54845238,-18.27714348,-20.06614876,-9.418009758,-7.256452084,-5.298696041,-12.63420582,-5.88047123,-8.645269394,-8.440311432,-8.792319298,-4.321131706,-10.85429001,-5.032640934,male_disgust
-480.249939,60.56777191,-7.931298256,10.98786449,-0.453030765,-4.057425976,-9.982690811,-10.26795769,-16.98489571,-8.833022118,-2.386305571,-9.055945396,-3.311143637,-4.271776199,-10.06443405,-0.554379344,-12.15214443,-6.77218008,-4.402453423,-5.824136734,male_surprise
-367.0772907,41.57584534,-0.437816461,6.76439282,0.299425461,-4.771856392,-7.22554659,-9.715733287,-13.24443704,-8.966630502,-2.944210459,-6.275194244,-2.437537872,-4.292308993,-6.683847454,-2.021862513,-8.795772149,-6.562878208,-2.747114109,-5.544662079,male_surprise
-537.128418,57.36956787,-11.0935812,11.06827831,-2.866439104,-5.492712975,-13.60165119,-12.98675156,-19.35214233,-6.80581665,-3.106207132,-9.053582191,-1.951822519,-5.686335564,-9.002764702,-1.110750198,-14.3852644,-4.66358614,-5.703502655,-6.819730282,male_surprise
-286.0355835,43.19555664,-24.18835068,-0.761999369,-11.01657581,-6.551962376,-16.62496948,-20.09106827,-22.76088524,-12.98796177,-8.05994606,-11.70904922,-11.742383,-8.442538261,-11.4297266,3.734690428,-15.30666447,-7.978123188,-4.010586262,-1.931909919,male_fear
-232.696336,30.7857295,-12.1846988,-0.5670343,-5.929424191,-6.815044427,-9.396285326,-12.41483293,-15.76213791,-10.2425358,-3.963010001,-6.439522128,-6.682788835,-5.574064875,-7.765755817,0.476958715,-10.67700722,-6.69495531,-2.613043709,-1.965826514,male_fear
-344.8239441,43.64635468,-27.98480988,-2.312408447,-12.95984077,-8.078263283,-21.42632294,-22.64530373,-24.05503082,-10.6582613,-8.777506828,-12.58487225,-10.25060177,-9.238372803,-10.26094437,-1.057313919,-20.36501503,-4.305932522,-3.399523258,-2.19537735,male_fear
-329.1461487,54.59122086,-23.39042664,3.235897303,-4.724517345,-1.050205112,-19.20073509,-13.57158279,-21.14691544,-15.10784721,0.532818735,-10.73899364,-11.07658482,-9.442473412,-10.94165421,2.641769409,-14.96404552,-9.951670647,-3.077599764,-6.9546175,male_fear
-275.5393859,35.99094788,-10.26985796,1.682536554,-2.380842031,-2.447177609,-10.9109452,-10.62441239,-14.76688016,-12.00045888,-0.22583108,-6.422280651,-8.382035196,-7.939352863,-8.182998141,-0.357630516,-11.37653373,-8.341940261,-2.222358007,-6.954279267,male_fear
-385.0337524,54.43481064,-26.48628616,2.569288969,-8.02529335,-2.140677929,-22.23151779,-14.58417606,-24.80905724,-10.36960506,0.553270817,-12.26926994,-11.05578899,-10.57126904,-7.652962208,1.767508984,-19.88290405,-4.240400314,-3.465534687,-10.61426544,male_fear
-407.3638306,62.34684372,10.4449873,-1.265409827,-12.55435944,1.680589318,-19.67764473,-24.04553986,-8.475811005,-12.87049103,-14.52245998,-2.870276451,-11.5223217,-15.68630505,-8.230536461,-6.505908966,-19.81156158,-6.092121124,-8.202167511,-7.427010059,male_disgust
-358.0554022,42.42069,12.23493217,-0.633202245,-9.778909311,0.694773032,-14.95444327,-18.18591867,-6.416080249,-10.3100956,-11.28708564,-0.599245137,-9.49294708,-12.32357996,-5.43296591,-6.570297105,-14.44508748,-5.893425215,-6.026433026,-5.778825066,male_disgust
-463.3900452,59.14598846,8.025268555,-5.426570892,-15.95596027,-2.519094467,-26.98978233,-25.37984657,-10.40020466,-15.00414753,-12.6497364,-2.331735849,-16.27514648,-15.71504784,-5.212903976,-10.31788731,-18.22551346,-3.710597992,-9.20276165,-9.366680145,male_disgust
-405.1925049,56.25638962,-9.454925537,2.894470215,-12.67807865,-8.760213852,-25.05330849,-19.83543968,-13.53991699,-9.661475182,-9.893202782,-10.20679379,-11.6515646,-14.06415462,-6.785140038,-1.747306228,-14.99604607,-1.243637085,-8.593827248,-6.025934696,male_disgust
-404.6981419,55.91513525,-9.237243646,2.970734688,-12.60948779,-8.658036316,-24.93437891,-19.76498578,-13.45407604,-9.570372989,-9.854480148,-10.10545697,-11.57381849,-14.00776878,-6.721615081,-1.733783238,-14.93411339,-1.243801502,-8.444441696,-5.904277671,male_disgust
-468.6634827,53.76415634,-10.88972855,3.606914043,-16.9317627,-10.83620358,-30.03866768,-18.55546188,-15.34183693,-9.44133091,-10.62172318,-9.997615814,-13.71844482,-14.26299095,-4.821899414,-5.11085701,-14.09236431,0.684801102,-11.27927876,-5.33584547,male_disgust
-587.2189331,80.2970047,-1.053388357,18.61931038,4.102688313,-1.296273351,-6.43748045,-10.15981007,-16.45115852,-3.357524395,-1.840503693,-5.081335068,-3.502533913,-7.524984837,-3.950227261,1.595645308,-10.05122566,-4.302495956,-1.994967341,-1.192314744,male_surprise
-438.31915,39.54475085,11.21851522,12.24507029,1.436435864,-1.617579156,-2.441957358,-9.121023389,-10.66623218,-5.9059084,-3.351032822,-2.459818417,-2.87445161,-3.821034343,-2.107344452,-0.068064794,-6.228401857,-5.298827481,0.189265757,-3.110349602,male_surprise
-645.7311401,78.19441223,-2.496596098,18.95582199,0.990398943,-2.733952761,-11.34090328,-14.86052895,-17.65911674,-3.071462631,-3.356663227,-3.724306107,-4.108079433,-8.40968132,-1.42749083,-1.790784121,-11.291008,-1.089045167,-0.718344748,-5.454921246,male_surprise
-527.1417236,74.8157196,-1.98486197,6.821022987,3.381844759,0.181457683,-14.75780201,-9.365055084,-20.45505714,-6.251285076,-0.826022983,-8.146449089,-5.497354984,-6.605920792,-3.877920389,-3.338966608,-9.295199394,-3.615200996,-3.62318635,-0.620820284,male_disgust
